customer_id,age,annual_income,months_active,avg_monthly_spend,purchase_frequency,avg_order_value,discount_usage_rate,return_rate,browsing_time_minutes,support_interactions,payment_method,region,customer_segment
10321,19,81412.75381604633,48,149.13552180910867,4.578385104665177,26.73453320467017,0.2960050997394473,0.11318347151006337,112.73699747996284,4.0,Wallet,Urban,Loyal
33348,67,,48,493.4364805862811,5.180932803216445,79.83204093878933,0.266645932185788,0.1682886384018043,34.87930391621429,0.0,Card,Semi-Urban,Loyal
9705,32,129365.13904130732,35,148.06626519581278,3.5174750477721677,32.77633271462849,0.6812599160195824,0.02907943992113184,91.33201647210325,4.0,Wallet,Semi-Urban,Occasional
40286,22,20668.10614960688,28,279.01498611911126,4.486580128345276,50.85408024529494,0.15151658477707433,0.06824915634542941,9.120765304652192,2.0,UPI,Semi-Urban,Regular
35747,19,23445.521428622957,44,371.13863625710223,7.058255706459627,46.05694455185775,0.3816695407747568,0.022427711188172546,6.552160395405625,2.0,Card,Rural,High_Value
24472,27,22298.181456594775,62,224.12615459474975,4.7994990529551,38.64577829020381,0.17205567966063595,0.007528287027832012,67.23441056979797,0.0,Wallet,Urban,Loyal
35174,39,42332.02479308592,58,613.8355655931135,6.7370642099716,79.33701323067689,0.6629515361064552,0.4900288838358532,,0.0,Card,Semi-Urban,High_Value
7835,24,39592.624851743174,11,,6.227231996546122,60.544121178626824,0.2938919654926435,0.1314222270349897,12.517696506815843,2.0,UPI,Urban,Occasional
44069,64,29505.63330559215,20,613.5866657258542,10.20674413191485,54.75155482299864,0.26413461379476255,0.09117369724157938,36.925953055258354,0.0,Wallet,Urban,Occasional
42302,23,59092.46314708487,37,333.8450367250765,3.4558954226134433,74.92209871686617,0.38928280713104346,0.017905285620803107,70.52088506090884,2.0,Card,Rural,Occasional
13682,57,25100.0792049426,59,501.4807515013019,3.317124434853267,116.16082859523749,0.15758137364809519,0.34692032768845804,17.338517130649436,1.0,Wallet,Semi-Urban,Occasional
40574,57,82718.41804652705,36,312.23581835961323,1.8897753136540811,108.04847590894371,0.15740447666290908,0.24654661124964233,62.8616567903465,1.0,UPI,Urban,Occasional
40342,26,54954.08502945624,47,287.1511314356901,7.950010860899939,32.083886366012365,0.46018427470298234,0.2122908628468494,163.9540919461383,3.0,Card,Semi-Urban,High_Value
20150,29,9576.404886466229,46,475.5215517174502,4.523108631821246,86.09672259164799,0.044605584952517645,0.2977927453402094,28.789049358855006,1.0,UPI,Urban,Loyal
35899,37,30925.60429896219,62,453.95141932220184,3.064645716639619,111.68289956092383,0.3498066075286721,0.018833267189651937,218.86908926419676,2.0,UPI,Semi-Urban,Occasional
25908,19,,15,535.9740305612435,4.4795443367395755,97.81361325386362,0.48998252477395093,0.09341544560829329,17.68407127820407,1.0,Card,Urban,Occasional
38987,40,88958.11079831528,46,66.02168775792587,0.18225287593083322,55.843964605241034,0.6638424370589263,,56.26538631101828,1.0,UPI,Semi-Urban,Occasional
29045,20,27677.98352216123,4,160.42562087744062,3.549779630133952,35.260085964365146,0.3738335743765935,0.1815745262224779,37.74791896825639,2.0,Card,Urban,Occasional
16169,54,55363.8438227374,32,306.2025020834715,4.37242594864808,56.995201983291075,0.17660965908421808,0.2302433777548491,183.16825550423903,2.0,UPI,Urban,Regular
11406,29,27922.425053511888,15,,,8.760114746899658,0.36534122578856093,0.21059377786412664,112.44004963913007,1.0,UPI,Semi-Urban,Regular
41378,43,59801.73965489433,70,363.7087129010533,4.31596383148042,68.41820682586653,0.10702617179737346,0.23733499679372902,12.224493893440414,1.0,Card,Rural,Loyal
38505,36,30099.45504653341,55,331.8174771913471,6.479898878493933,44.361225008720716,0.41725034950718076,0.06925370886408527,24.077684895834857,0.0,Card,Urban,Loyal
30736,70,20216.6423399676,42,788.61705026382,3.187838602806281,188.31123284822053,0.6725388537426024,0.08427561172119782,,0.0,Card,Urban,Regular
25625,62,72753.20926431472,4,132.47063974739626,1.8934030651246812,45.78367989725203,0.7040072939249119,0.0018313043728382086,,3.0,Card,Rural,Occasional
4062,25,16516.458747731176,9,405.02247290719555,14.174018955839289,26.691839128837664,0.19029980071778557,0.051168924162886216,7.464490224977978,1.0,Wallet,Semi-Urban,Occasional
21202,68,39609.192597482404,52,893.2569838624382,1.6799459826540444,333.3115628613583,0.18303578477838772,0.009032719834686367,98.7930277533159,1.0,UPI,Urban,Occasional
299,69,73146.24076682376,38,263.6288925438876,1.0299850691202201,129.86740471847034,0.14909825361462725,0.27326546395685664,56.88651620849844,0.0,Card,Urban,Occasional
33926,26,25348.344622830144,58,516.6010556400198,2.336175312529109,154.84829400298858,0.4434695758327037,0.29455663232871426,58.11720589433622,0.0,UPI,Rural,Occasional
12840,61,44826.857303061646,7,460.30396434338877,3.099102869653961,112.29383086505628,0.24233813866337317,0.15712786078931518,78.50949051262506,1.0,Wallet,Urban,Occasional
35556,33,44221.51218670738,59,271.6270613360323,10.281594461485048,24.077009882189717,0.18799644656377967,0.009760331596828235,38.384252785953194,3.0,Card,Semi-Urban,High_Value
6282,22,,19,407.5634879449766,1.1259383153192444,191.70993109636595,0.09829251993071056,0.05985924087181153,45.06740916019498,0.0,UPI,Urban,Occasional
28138,21,63216.05183964203,38,445.27796233837296,3.352769053498833,102.2976309713585,0.139200466108919,0.19375582544855124,18.169126066249536,2.0,Wallet,Semi-Urban,Occasional
32041,22,181714.20266677366,31,32.7961676557666,1.9159369873943959,11.247214119353242,0.32289859666335335,0.009912305183864174,88.64996993084424,2.0,UPI,Urban,Regular
49051,30,45522.9891993772,39,152.12999085817216,5.752404350279864,22.529751325076806,0.11336085465901621,0.21897424814893135,30.48450254496191,2.0,UPI,Rural,Loyal
2499,53,13844.418896441766,42,473.94878399241935,4.158228323682999,91.88208707559066,0.1808839034883255,0.09494381082142343,5.2387812073912405,1.0,Card,Semi-Urban,Regular
31864,58,26995.316446763754,60,346.45700841651814,2.680552010240145,94.13180616728,0.24770577621378295,0.21690955824616975,152.21047028937443,0.0,UPI,Rural,Occasional
33575,18,43205.696425655944,10,350.8078023223105,7.2027394114230185,42.76715188998697,0.1061389253526316,0.09390651626983347,67.13553644952718,3.0,UPI,Urban,Regular
19533,56,19064.47321197043,45,421.257627104216,1.8056189216471974,150.14784219408273,0.2094480265478951,0.013001033260110246,34.20932528724187,2.0,UPI,Rural,Occasional
1339,52,41098.54243937347,69,436.50971868285694,4.376990405795871,81.18104845646405,0.3697161261643183,0.14657772752282572,94.23260361544075,3.0,UPI,Urban,High_Value
294,52,47050.44446564348,59,507.98988019909194,1.6921191502045196,188.69516981092758,0.25849226883583243,0.31830367967491496,97.54441280167845,1.0,Wallet,Urban,Occasional
46014,46,36317.62516001281,27,148.81635723393546,1.0320447484199657,73.23478351037737,0.40386592591969434,0.1026840351111919,90.5942872957433,0.0,UPI,Rural,Occasional
45773,59,37000.23620016561,33,223.91541967839126,0.5661159938169807,142.97499071742348,0.4174814784004708,0.14888279150766748,58.55091742646858,,UPI,Rural,Occasional
4073,62,30074.633143058323,40,279.5307633734448,4.649936347800758,49.475028773067926,0.09022774483384831,,43.52744475824131,2.0,UPI,Semi-Urban,Loyal
16154,27,64797.17710564983,65,474.9766106790477,4.886586722874636,80.6879492377714,0.15297030894590022,0.10502257995394834,29.785284145389546,1.0,UPI,Urban,Loyal
13523,42,16838.6186841849,27,81.75188558068236,3.93526300946434,16.564848808241223,0.3076707007978947,0.17147443158348177,70.4755435638641,2.0,Card,Urban,Regular
29013,22,95378.46226030542,64,200.95048582227562,5.845955734041773,29.35316756768405,0.20393893619737366,0.05222196704370467,50.109692628644495,1.0,UPI,Rural,Loyal
30310,46,,25,161.2935498710935,5.08044936469288,26.526583842251984,0.1400344896002224,0.18708358639669484,113.12576553237993,4.0,Card,Semi-Urban,Regular
29020,19,86476.54642000665,34,423.9516013898976,2.3820958260363425,125.35174140430816,0.2731642338758551,0.33844626212766543,46.05710199298797,1.0,Wallet,Urban,Occasional
39245,56,21297.257857709665,23,156.2723594446043,0.882454341232111,83.01521902641225,0.14284608116827519,0.5701699201342459,6.248705653269147,2.0,Card,Urban,Occasional
17926,33,31467.69026775905,22,192.30663939335963,7.311821143214903,23.13652280046271,0.3849061697854979,0.15988080328238582,19.37846489698154,1.0,UPI,Urban,Regular
29717,53,36405.04990633022,37,312.52782598504484,2.8213145427716735,81.7854229184605,0.31945912557505207,0.22003327564067113,15.268435588391057,1.0,Wallet,Urban,Occasional
11627,31,15661.991716153412,63,1898.0975614788315,6.972385410242288,238.08401924978517,0.25173672264802455,0.13970642349954626,61.98819626826196,0.0,Card,Urban,High_Value
27227,61,30829.92076073999,66,444.7593241615294,5.345960432244771,70.08542346114245,0.19784602141527816,0.0592756863037466,143.6178356134424,1.0,Wallet,Rural,High_Value
43518,26,71604.38204293385,47,254.551868706748,5.4274115710985615,39.60410281665539,0.11583279945586102,0.33795151954024666,62.44532930002654,3.0,Card,Urban,Loyal
44838,69,28580.512303984116,29,158.50479324205068,0.6801170877785548,94.34151607351676,0.23145446731461847,0.10998187085206614,24.7124147455805,1.0,Card,Semi-Urban,Occasional
48383,26,13574.296563009231,60,320.0137856856431,6.7673706700751355,41.19975719950385,0.3208830352126707,0.03812267075976582,,2.0,Card,Urban,High_Value
4917,46,20662.8533554963,45,149.69542467292763,1.9032065343429097,51.56209966536487,0.033950043357950696,0.1001842385202736,99.88747467229875,3.0,Card,Urban,Regular
10547,61,45364.86306609183,6,511.1441530520325,8.762509995518279,52.3578621980091,0.4715938684395158,0.10891953676249491,,1.0,Card,Urban,Occasional
45867,58,38484.405459840855,37,182.95431269513696,6.423513386778272,24.645245877914046,0.4848590140288469,0.14747645438579943,10.508180906308985,2.0,Card,Urban,Loyal
18124,42,43473.97199134594,26,189.69799047267423,3.3334000963590342,43.77578489280516,0.12026857802946436,0.11941698719112459,93.70510244344693,2.0,Card,Urban,Regular
18377,43,75053.52658057476,47,120.36191619083186,1.7216046390333402,44.224614576488236,0.1576505430072314,0.05434376124320146,84.67056931913692,2.0,Wallet,Urban,Occasional
48433,43,27180.28301023877,71,189.63213490206664,5.26023606304192,30.291531020943996,0.15933326071122814,0.0048946103217064815,72.1485603657059,1.0,UPI,Urban,Loyal
29351,63,,25,342.6514026959449,4.2443344945862265,65.3374423484366,0.27387911147333865,0.07079130086748035,79.45137523096027,2.0,Wallet,Semi-Urban,Regular
42855,31,36989.49037111745,23,155.06537458692122,6.315695086112329,21.196259926317584,0.18860942366988423,0.06060160028168737,79.31070462745441,3.0,UPI,Semi-Urban,Loyal
34690,53,51462.638756059474,9,220.0116340174038,8.742130509391929,22.583523573750213,0.3029737531879565,0.14985976107561302,44.54868469558123,,Card,Semi-Urban,Regular
11568,50,15181.34840709382,9,197.56327224543554,10.335295622045484,17.429035715769427,0.35045854192593523,0.05394090486045511,26.063676662848763,1.0,Card,Semi-Urban,Regular
9017,27,29331.859766350946,65,220.19471409842845,1.5142222223277466,87.57965471109598,0.31613371318314404,0.33705130839972697,85.9743286210355,1.0,Wallet,Urban,Regular
381,61,86512.57362741088,35,209.8324597896316,2.9235152663719703,53.480729790472125,0.06550486460804918,0.03410486206745917,74.75031243440908,0.0,Card,Semi-Urban,Occasional
7714,38,12013.654856151223,26,215.24839460947982,4.470379605784903,39.347981332384244,0.40258111822162385,0.13447509378179698,27.699734538038363,4.0,UPI,Urban,Occasional
12189,41,91911.12014229165,1,,1.6986112307052588,103.85558276404262,0.08844337980816495,0.18663345942582796,110.05014936179344,2.0,Card,Rural,Occasional
10748,60,24303.674717455582,8,357.67238347180415,,175.27678561604634,0.31549351440798024,0.22717019098056615,54.84013580904756,1.0,Card,Semi-Urban,Occasional
41770,30,23781.632916734936,3,307.8231462139827,4.527139861283335,55.69302640054957,0.3185125217662699,0.12398420716445917,29.099303581209043,0.0,UPI,Urban,Occasional
28713,51,42063.48490218573,22,531.5057110176754,1.8567994188392085,186.04936262330938,0.5056688497154416,0.20802340194028715,35.43439404979636,4.0,Card,Rural,Occasional
41250,57,44480.06415538943,64,217.43081549254956,5.765517007728596,32.13809310421764,0.16326622511703462,0.0071488626512514865,52.902403769930594,2.0,Card,Semi-Urban,Loyal
33693,44,27422.648742063866,56,106.6793926052132,2.9146745900629605,27.251152081965884,0.26567594324772503,0.2205761221927397,93.94657292820283,3.0,Card,Urban,Regular
12955,24,28645.856168563845,12,425.5707900367769,,147.0817041768467,0.1096508450018294,0.019027158749300686,60.704149166266106,2.0,UPI,Semi-Urban,Occasional
49897,66,44376.5367135672,7,409.3611486926671,4.954285217136505,68.75067850537638,0.20690195474048065,0.0027807775854168494,10.170476385799954,0.0,Card,Urban,Regular
44916,50,17621.773636433525,60,176.8859670646295,1.68575344734998,65.86083590031767,0.21473094735845327,0.0958491918185093,72.22824911825097,3.0,Card,Semi-Urban,Regular
11356,47,,48,516.4040839832975,6.207926174987486,71.64391968598291,0.2729505845971518,0.15813872445573027,35.062328086676835,1.0,Card,Urban,High_Value
37591,23,70649.99322472204,25,356.596346729188,4.044863860185396,70.68502869690586,0.05390197489751252,0.1408613405706966,66.50988585920611,0.0,Card,Semi-Urban,Regular
26068,24,15651.037605266902,12,334.7110231196058,6.041275073780529,47.53556985239268,0.198037212080399,,45.23559600187489,4.0,Card,Semi-Urban,Occasional
45902,36,61608.74656656495,10,97.94305617417463,1.9831607797677204,32.83197366982038,0.15219714200563111,0.33257388857635456,68.40496624254993,2.0,Card,Rural,Occasional
8187,63,26748.14506264444,61,201.25869505223497,11.861062482126624,15.648683406361627,,0.2649660251153131,68.92671213259375,0.0,UPI,Urban,High_Value
42274,51,18131.156146672616,31,359.27545426117143,7.318009772180702,43.192478020734704,0.4410396230210057,0.04067801670634534,87.36528463606555,2.0,Card,Semi-Urban,Regular
48704,22,82906.30536130899,68,317.13481833583086,2.480187771819584,91.12577801226507,0.15941987816437495,0.1941858545857218,84.50552904718752,1.0,Card,Urban,Occasional
41234,50,63560.59380193493,39,229.02072831145784,3.4449327334547126,51.52400318406106,0.15312449004738393,0.18727422749755998,114.71381690212044,3.0,UPI,Semi-Urban,Regular
26065,37,49136.86045524904,19,176.26347801835033,6.255258508224533,24.29458272486621,0.6489706005416207,0.3151823881727115,88.90093725596998,1.0,Card,Urban,Regular
49514,36,31423.952909625783,53,215.41601109825763,2.6722117400030547,58.66110844089792,0.24034188373318346,0.06480632607155401,44.444852199448306,0.0,Card,Semi-Urban,Regular
14827,36,61750.306316376045,10,546.4294858946962,2.5926065508452867,152.09833811780183,0.28297374579410134,0.008259735876682639,65.84251224795634,2.0,Card,Urban,Occasional
45778,21,34676.78587037812,42,114.34374349029643,4.335740863494725,21.429778247402602,0.033610938277508835,0.09681119262731339,8.876883105260454,,Card,Rural,Loyal
27943,46,44052.42548559964,12,,12.192425949317352,12.721831188753697,0.12667853974308263,0.08787544623272565,30.920765513678624,1.0,Card,Urban,Regular
35592,41,42767.64191385221,55,849.1466427877339,0.3938655891260019,609.2026730641768,0.1988294923531097,0.1846133009032769,72.62926381891914,2.0,Card,Urban,Occasional
46678,35,73259.08611741236,45,92.28618148943725,10.926578221543485,7.737859071995755,0.12767981627696576,0.02899927543984676,,3.0,Card,Semi-Urban,Loyal
9153,55,52850.61106759485,28,152.53076934040504,3.2922341369195967,35.5364512919772,0.2721448836413568,0.03227144405620983,29.421203012920735,1.0,Card,Semi-Urban,Regular
6072,19,66744.03521259403,63,423.36092701740216,4.0402957560547605,83.99525494289318,0.34833127103768147,0.18184333726120266,16.77735866390376,0.0,Card,Urban,Occasional
36462,42,38559.644959318844,4,1195.8960895363964,5.205428019142261,192.71774418256777,0.4036138514303908,0.2654923077989219,23.217744777934488,1.0,Card,Urban,Occasional
11463,32,55201.53521080355,51,235.40431927856358,3.334024672861363,54.31540820535927,0.36685895465876783,0.04799681177723798,16.55372030400609,0.0,Wallet,Rural,Regular
49393,56,85547.10658807932,10,400.96603135030045,,79.61081244209413,0.08613625265885701,0.41139809754460166,91.09881643950021,3.0,Card,Urban,Occasional
15843,54,37288.63078578896,48,619.5334941576951,2.8809817708781877,159.63318838715062,0.43050718449403197,0.10814112247328483,64.20192563014115,0.0,Card,Urban,Occasional
48899,63,12678.097971090334,34,321.67509758952224,6.126417691092881,45.138400741171175,0.25480861848104336,,84.34489986283637,0.0,Card,Urban,Regular
26103,24,11260.881060435215,49,319.56988312964614,5.477109685954014,49.33834667377208,0.2444357644663808,0.09159504958231642,81.13431593947323,0.0,UPI,Urban,Loyal
41697,58,90479.11163659496,30,363.4927387584601,2.0959434212889274,117.4093609912057,0.28804048488954614,0.19803604201369981,62.19200751675109,2.0,UPI,Semi-Urban,Occasional
35807,42,34766.43999734523,66,89.63914786071688,3.093986610316421,21.895320232566355,0.4941796204411343,0.15334493214293313,46.783029120611346,3.0,UPI,Semi-Urban,Occasional
34244,67,6449.325273305746,42,198.00235591486808,8.678143679526292,20.45871217367167,0.3125502584312132,0.24341796232612412,,1.0,UPI,Semi-Urban,Regular
9329,33,14145.19444292625,8,611.5284377381029,5.605493792635964,92.57876200260095,0.0910384407962392,0.19085810260961952,45.57784048199036,0.0,UPI,Rural,Occasional
8356,35,14545.407464405484,15,141.90339000033813,3.2764309376434753,33.182668461035384,0.21207621724720185,0.13585820868078727,55.68465658490196,3.0,UPI,Rural,Regular
47846,62,45238.77520359677,46,213.55256184965438,8.23224955120833,23.131151369462746,0.4249105880463827,0.10145904183627859,52.41678238084705,0.0,Wallet,Urban,Loyal
24895,19,33913.217654934575,5,315.46704187572067,3.7679583499938576,66.16396761857767,0.31547204198889794,0.4200908899889254,11.551526783472898,2.0,Card,Urban,Occasional
35338,27,21297.574862368027,47,513.1543900426209,4.5066432573975845,93.18823937854573,0.7337060095329874,0.13164012069729406,,1.0,UPI,Semi-Urban,Loyal
6344,45,24066.607356469805,57,,3.011182956739985,54.24523931576544,,0.08192274962195883,90.7005634048578,,UPI,Rural,Occasional
1611,59,57468.68141541593,29,131.89199189201736,0.10367583242581245,119.50247347731333,0.5097489156668513,0.01756700771310787,,2.0,Card,Rural,Occasional
21788,69,50202.81714782882,62,241.3528230633461,,27.067852106885358,0.37971489775034556,0.07563619128774274,6.765812540318524,1.0,UPI,Rural,Regular
31198,54,38877.93120567686,19,296.8256953317165,3.9923619033130513,59.4559651484272,0.35266836195731954,0.08771705295950359,13.025102520075915,1.0,Card,Semi-Urban,Occasional
32521,31,20643.902473375445,44,262.7941866078649,2.785054007928984,69.42944170872066,0.14176294677994727,0.1914319068643309,37.26943854252099,1.0,Card,Semi-Urban,Occasional
31292,28,16657.929384672174,55,,,96.3426809518208,,,48.7783611663582,0.0,Card,Semi-Urban,Occasional
37881,46,88596.29673461652,56,719.8919028897244,2.243136134979317,221.97400075970464,0.05212421013490626,,31.400283944986164,0.0,Wallet,Rural,Occasional
25266,60,54530.99578080847,23,249.60034248073018,5.068434657598387,41.130926929929366,0.17618889409242025,0.19216325743926138,59.71680673444915,2.0,Card,Semi-Urban,Occasional
41810,69,20812.22958725131,32,209.66796346339646,17.458235622878128,11.359046863803316,0.4174704612871908,,15.228688843249282,3.0,Wallet,Semi-Urban,Loyal
9955,57,96864.15856261856,6,342.55924125877027,5.179661646318149,55.43333290146517,0.795959994356761,0.34544002248240313,144.19714887032347,1.0,Card,Semi-Urban,Occasional
14595,20,75849.8606215393,53,236.04363143023386,8.546687522378583,24.725186707632275,0.5322132481790796,0.1758005884512442,38.99080141792942,2.0,UPI,Urban,Loyal
48924,65,16043.536019832145,63,170.9374862051031,9.95331671601539,15.606002331254322,0.26512953112646614,0.16781113384238422,35.62110867745198,2.0,Card,Rural,Loyal
41608,55,,15,112.59197596240229,3.126158318607482,27.287362061376363,0.6556759517907409,0.19773346197604136,78.2170361445047,0.0,Card,Semi-Urban,Regular
8979,58,28669.768899618044,59,629.7800154881385,2.299453630109206,190.87403130659968,0.32384327831711346,0.041653640495049334,53.881219495909285,4.0,Card,Rural,Occasional
35701,35,20323.679019757335,70,472.70955826118006,7.866087774824375,53.31658903755256,0.4522451047392822,0.0713310202021379,136.8955094264804,1.0,Card,Urban,High_Value
44675,58,29717.41698409506,32,339.7269244452426,3.433490918473099,76.62740957237487,0.3906098897596525,0.07962244383914496,107.4498245022051,1.0,UPI,Urban,Regular
27215,69,,56,69.32573466136859,1.647916545243521,26.181238523509776,0.5942877468281367,0.35250169516391083,39.45968915540352,2.0,Card,Urban,Occasional
22980,57,40124.55035686883,21,,8.023653639621616,10.476595865582564,0.38736792789189994,0.3526590059612819,69.3782502180417,0.0,UPI,Urban,Regular
36397,56,48365.24112075308,22,584.723751237237,1.3192208930034883,252.1207673668355,0.18384488548722003,0.05078211600959899,48.388905072573024,2.0,Card,Rural,Occasional
37935,67,29576.3307191436,30,219.51477794276767,2.142190668145015,69.86042577497619,0.49223521851437907,0.11368655746852105,124.50011134961365,0.0,Wallet,Rural,Occasional
6059,66,85420.75174238363,59,165.2328148650172,4.67303636781809,29.125992528859367,0.6835493412042183,0.04233510054188261,127.96764286328016,1.0,Card,Urban,Loyal
16436,51,25952.910499338497,6,299.7299311180788,8.47474007820388,31.634633630487773,0.18217473914287335,0.07108736243160955,44.829377242627174,0.0,UPI,Urban,Regular
40194,56,33311.14072114223,18,190.56992037967498,2.5683361253675017,53.40582100013021,0.43053230175181045,,74.49426583690257,3.0,Card,Rural,Regular
31568,44,26083.78568298229,57,100.77312766371381,4.708873299985147,17.652016846121985,0.19734007852755903,0.2338726329512633,14.03151111557419,1.0,Card,Semi-Urban,Loyal
37594,32,52032.72798342305,21,320.12793234492256,4.8872256898161766,54.37670461635016,0.1977596173279447,0.029638888710422476,46.91786295490715,2.0,Card,Urban,Regular
47623,57,13612.033227981101,9,91.58681185836566,1.3868658166273524,38.371160716431916,0.5826678770159552,,47.94841472279646,1.0,UPI,Rural,Occasional
31647,59,69655.23942355959,1,331.92404078718005,4.4950619661029645,60.404057831321744,0.32776545058732126,0.19631023562792824,76.44150618792528,0.0,Card,Urban,Occasional
44545,23,46766.34024726792,53,259.828691272972,5.816565799721148,38.117242451264985,0.34910588565937317,0.03557141399476216,39.81074214530261,6.0,Card,Semi-Urban,Loyal
20281,69,57777.435475584265,64,510.6139377512351,5.411454106762773,79.64089413236879,0.5582012277809355,0.024944533552432112,105.75842701379112,0.0,Wallet,Urban,Occasional
23630,67,12021.443102987007,11,170.06362904662657,2.695821970484743,46.01510310961247,0.14761883254434321,0.0636417103135079,20.624634001071875,1.0,Card,Urban,Occasional
22633,22,73695.77345075824,42,183.76742964297566,2.3184954848301897,55.3767303535684,0.369578406242278,0.19282639538777352,92.62507541707035,3.0,Wallet,Urban,Regular
39503,52,53489.63845858322,46,262.06338095599216,6.06960349290671,37.06903523216452,0.2207084452386496,0.014827272319047657,32.39779682801563,1.0,UPI,Urban,Loyal
21383,70,56037.11780183888,65,391.0309147833299,7.08034065082778,48.39287496416024,0.15411220498061365,0.36984991966364406,27.157079264247418,1.0,UPI,Semi-Urban,Loyal
5815,39,59613.59912304577,33,184.12464479744742,,49.670256379988324,0.30600316739068206,0.11695373691891564,109.93097046054883,0.0,Card,Semi-Urban,Regular
31517,49,18803.183317875773,52,277.58285490182277,1.8970741546039802,95.81489464489299,0.4314856469148323,0.13871367799555198,7.2163592868202215,3.0,Card,Urban,Occasional
33578,42,56543.26239199233,23,381.9340841418545,4.239927873297273,72.8891872898088,0.12992915917597933,0.031952432379681095,82.49320089721584,1.0,Wallet,Rural,Occasional
7219,34,21487.689034015115,45,533.2771009118104,10.934839889460168,44.68238416694263,0.06091958165133997,0.263170050464716,43.030199722075295,1.0,Wallet,Rural,High_Value
13932,50,39406.44609180326,8,254.39069304074727,1.9984048179886336,84.84201049656652,0.36116592333613357,0.1102616294716374,42.041187448784505,0.0,Card,Urban,Occasional
27197,32,6090.845948224606,72,443.58767853253215,2.9743918983213535,111.61145903097486,0.16253904020312349,0.23023091422060551,9.004991888756036,1.0,Card,Rural,Occasional
37051,70,66613.46901389235,40,212.10260730134206,1.9753187260304463,71.28735669415863,0.16569379764463518,0.09623590827131526,,1.0,Card,Urban,Occasional
7543,36,120547.38132938808,11,261.99315888042054,7.037435316947686,32.59661179829135,0.46936555870271435,0.12344415665308746,36.57920045147447,3.0,Card,Urban,Occasional
14224,18,20914.55883002474,8,548.6510608593867,13.906479306105956,36.80621356611347,0.4002946582905928,0.06450115143609741,113.43528833403967,0.0,UPI,Semi-Urban,Regular
35883,42,16490.10618675489,66,123.49755130756415,8.56688735917351,12.908853911522712,0.018627546519682285,0.27693910626620505,139.08468708999033,1.0,Wallet,Semi-Urban,Loyal
2927,66,60371.878763158275,20,265.60325104051935,3.572973788606116,58.08107881621548,0.17093997262771427,0.03138151554890271,44.923791048075884,0.0,Card,Semi-Urban,Occasional
12108,36,,18,555.9080236300916,6.678974837476278,72.39352067115156,0.3009470122012787,0.015211400234715074,57.796179436748616,1.0,UPI,Urban,Regular
2698,45,18118.907493888924,30,381.86306491211195,1.3399290335100398,163.19429326422497,0.20879001474240974,0.16649939385209836,54.960792264142896,0.0,UPI,Rural,Occasional
9383,47,78534.5383646089,60,168.0864795093646,10.39636730235582,14.749127950151125,0.4334118563143305,0.15609294021905076,134.29292363712622,2.0,Wallet,Urban,Loyal
29398,38,33857.884472240214,64,292.5700830162079,3.5101978286433178,64.86856987916514,0.6036676939731194,0.20820797903678412,23.995903480410316,3.0,Card,Urban,Occasional
49850,61,26408.81407583323,21,314.20741650359986,3.673701312952231,67.22881833138047,0.6102522820506234,,,1.0,UPI,Rural,Regular
11199,67,22155.6503895983,54,480.5399766671882,1.5727251330318657,186.78247843013406,0.2150576723713471,0.19694988203330305,57.19728475685903,2.0,Wallet,Urban,Occasional
30265,44,54649.618517451934,64,141.97230954473,4.9956668756653295,23.67915237601915,,0.17035019251259145,99.14399666860754,0.0,Card,Urban,Loyal
21251,60,22212.75078250846,18,172.91565775872564,7.268740670701108,20.911970110687253,0.20626853051796876,0.3950070645624595,58.464918798866876,0.0,Wallet,Urban,Regular
6385,21,64142.16869754954,8,157.17274546589255,10.542403001331847,13.61698646700837,0.5515574101547436,0.3108519139145198,45.01499027234251,4.0,Card,Urban,Regular
27463,27,31932.34401794099,65,294.7366175248719,6.048452579778494,41.815790656015785,0.42441113921727647,0.08839517935661777,76.59647138670145,1.0,UPI,Urban,Loyal
48312,44,66904.66605377871,59,899.6793752741893,1.4005284042294424,374.7838907838218,0.23280130146186426,0.06619485180527204,37.39766001340928,0.0,Card,Semi-Urban,Occasional
40129,53,31470.972382237756,60,315.4119681003633,9.396536893068498,30.338176196984634,0.15959990328798707,0.08447001029405661,36.72860572116892,0.0,UPI,Semi-Urban,High_Value
460,39,24821.138335830088,68,272.9185514612805,2.931231223397828,69.42317456091847,0.07973356988147423,0.2897834999336742,79.36471117718852,1.0,Wallet,Urban,Regular
10561,49,17188.376241097423,20,375.21794804993135,12.090472406505105,28.663438292988776,0.2327333923525763,0.06706930542193407,62.47634909469177,2.0,Wallet,Semi-Urban,High_Value
17624,59,28824.2751440176,56,122.0165396633934,5.029442444647374,20.236786532677385,,0.28702447899444355,67.28070878449246,2.0,Card,Rural,Loyal
7075,43,43407.710873817254,48,887.0331347064905,3.965159966655042,178.65147158673966,0.36804647680844826,0.32715901068818526,19.427817898853757,1.0,UPI,Semi-Urban,Occasional
3083,30,56839.44662544645,29,110.25115518356816,0.4348733503791992,76.83685473315933,0.3553035054875726,0.09140575890853132,85.8480702346654,2.0,Wallet,Rural,Occasional
32014,65,35196.931673421546,54,302.9509074187816,0.891344053014227,160.17757685914947,0.08335868079114449,0.14523819759172515,52.06409413447065,1.0,Wallet,Semi-Urban,Occasional
12922,59,61863.62762863951,1,170.6478345097588,4.334147756729412,31.991583715406883,0.38451399037850587,0.3825413765199891,128.3058129227716,4.0,Card,Semi-Urban,Regular
